movieId,title,genres
7318,passion of the christ the,drama
7319,club dread,comedy horror
7320,dirty dancing havana nights,romance
7321,twisted,thriller
7323,good bye lenin,comedy drama
7324,hidalgo,adventure drama
7325,starsky hutch,action comedy crime thriller
7326,reckoning the,crime drama
7327,persona,drama
7330,tokyo joe,drama thriller
7333,corbeau le,crime drama thriller
7334,front the,comedy drama
7335,pickup on south street,film noir
7338,richard iii,drama war
7340,just one of the guys,comedy
7345,agent cody banks destination london,action adventure children comedy
7346,girl next door the,comedy romance
7347,secret window,mystery thriller
7348,spartan,thriller
7352,wilbur wants to kill himself,comedy drama romance
7354,mad dog and glory,comedy drama romance
7357,peyton place,drama romance
7360,dawn of the dead,action drama horror thriller
7361,eternal sunshine of the spotless mind,drama romance sci fi
7362,taking lives,crime drama thriller
7364,intermission,comedy crime drama
7365,noi the albino,drama
7366,jersey girl,comedy drama romance
7367,ladykillers the,comedy crime
7369,scooby doo monsters unleashed,action adventure children comedy mystery
7371,dogville,drama mystery thriller
7373,hellboy,action adventure fantasy horror
7374,home on the range,animation children comedy musical western
7375,prince me the,comedy romance
7376,walking tall,action
7377,united states of leland the,crime drama
7379,the alamo,drama war western
7380,ella enchanted,comedy fantasy romance
7381,whole ten yards the,action comedy crime
7382,i m not scared,drama mystery thriller
7383,shade,crime drama thriller
7385,twentynine palms,drama horror
7386,ten commandments the,adventure drama
7387,dawn of the dead,action drama horror
7388,brother sun sister moon,drama
7389,one million years b c,adventure fantasy
7391,mother jugs speed,comedy
7392,bandolero,western
7394,those magnificent men in their flying machines,action adventure comedy
7395,cheaper by the dozen,comedy drama
7396,scenes from a marriage,drama
7399,ned kelly,action crime western
7408,jack and the beanstalk,children comedy fantasy
7410,osterman weekend the,action thriller
7414,going in style,comedy drama
7415,late show the,comedy crime drama mystery
7416,sunshine boys the,comedy
7419,after hours,comedy thriller
7437,connie and carla,comedy
7438,kill bill vol,action drama thriller
7439,punisher the,action crime thriller
7440,paper clips,documentary
7442,young adam,crime drama thriller
7444,going on,comedy fantasy romance
7445,man on fire,action crime drama mystery thriller
7448,envy,comedy
7449,godsend,drama horror thriller
7450,laws of attraction,comedy romance
7451,mean girls,comedy
7453,new york minute,action adventure comedy
7454,van helsing,action adventure fantasy horror
7458,troy,action adventure drama war
7460,coffee and cigarettes,comedy drama
7474,boys in the band the,drama
7475,raid,action crime drama thriller
7478,swimming to cambodia,drama
7479,watch on the rhine,drama
7480,under fire,drama thriller war
7481,enemy mine,adventure drama sci fi
7482,enter the dragon,action crime
7484,gimme shelter,documentary
7487,henry june,drama
7489,nasty girl the,comedy drama
7492,martin,drama horror
7493,three faces of eve the,drama
7502,band of brothers,action drama war
7505,kingdom the,drama horror mystery
7521,mercy,crime mystery thriller
7541,girls,comedy romance
7560,fail safe,drama thriller war
7561,paperhouse,fantasy horror thriller
7562,dobermann,action crime
7563,discovery of heaven the,drama
7564,kwaidan,horror
7566,up,documentary
7569,you only live twice,action adventure sci fi thriller
7570,octopussy,action adventure thriller
7571,blue gardenia the,crime drama film noir thriller
7573,never say never again,action adventure thriller
7577,magic flute the,comedy fantasy musical romance
7578,midnight,comedy romance
7579,pride and prejudice,comedy drama romance
7580,man in the gray flannel suit the,drama
7583,in this our life,drama
7584,woman of the year,comedy romance
7585,summertime,drama romance
7587,samoura le,crime drama thriller
7613,white palace,drama
7614,oklahoma,musical romance western
7615,desert hearts,drama
7616,body double,mystery thriller
7617,rooster cogburn,comedy western
7618,chaplin,drama
7624,school ties,drama
7626,switch,comedy crime fantasy
7636,raising cain,horror thriller
7637,irma vep,comedy drama
7647,noises off,comedy
7649,babylon in the beginning,adventure sci fi
7650,witchfinder general,horror
7657,versus,action comedy fantasy horror
7669,pride and prejudice,drama romance
7697,prince and the showgirl the,comedy romance
7698,china syndrome the,drama thriller
7700,wages of fear the,action adventure drama thriller
7701,look who s talking too,comedy romance
7702,bells of st mary s the,drama
7704,delta force the,action
7705,pat and mike,comedy romance
7706,animal crackers,comedy musical
7707,he said she said,comedy drama romance
7708,bedazzled,comedy fantasy
7713,cat people,drama horror romance thriller
7714,camelot,drama musical romance
7716,lonely guy the,comedy
7719,comedy of terrors the,comedy horror
7720,four musketeers the,action adventure comedy romance
7725,on deadly ground,action adventure thriller
7727,protocol,comedy
7728,postman always rings twice the,crime drama film noir thriller
7730,matinee,comedy drama
7743,explorers,adventure children sci fi
7745,scent of green papaya the,drama
7748,pierrot le fou,crime drama
7749,weekend,drama
7751,strange cargo,drama
7756,alexander nevsky,action drama war
7757,jason and the argonauts,action adventure fantasy
7762,tinker tailor soldier spy,drama thriller
7766,throne of blood,action drama thriller war
7770,treasure island,adventure
7771,zorba the greek,adventure drama
7772,undercurrent,film noir thriller
7773,bang bang you re dead,drama
7781,twister,comedy
7782,sniper,action drama
7785,time for drunken horses a,drama
7786,genghis blues,documentary
7791,internal affairs,crime thriller
7792,parallax view the,thriller
7802,warriors the,action adventure crime thriller
7809,ambush,drama romance war
7810,babylon a call to arms,adventure sci fi
7811,babylon the river of souls,drama sci fi
7812,babylon thirdspace,drama sci fi
7815,true stories,comedy musical
7817,zardoz,fantasy sci fi
7818,school for scoundrels,comedy
7820,virgin spring the,crime drama
7822,mogambo,adventure drama romance
7826,secret life of walter mitty the,comedy romance thriller
7827,cypher,action sci fi thriller
7828,rack the,drama war
7831,another thin man,comedy crime drama mystery romance
7832,thin man goes home the,comedy crime mystery
7833,shadow of the thin man,comedy crime mystery
7834,after the thin man,comedy crime mystery romance
7835,song of the thin man,comedy crime drama musical mystery romance
7836,woodstock,documentary musical
7837,fillette,drama romance
7839,love crazy,comedy
7840,gunga din,adventure comedy war
7841,children of dune,fantasy sci fi
7842,dune,drama fantasy sci fi
7844,legend the,action comedy
7845,tremors ii aftershocks,comedy horror sci fi
7846,tremors back to perfection,comedy horror sci fi
7879,notorious c h o,comedy
7881,white zombie,horror
7883,i walked with a zombie,drama horror
7887,cheerleaders the,comedy
7888,how to succeed in business without really trying,comedy musical
7889,pat garrett and billy the kid,western
7890,the left handed gun,crime drama western
7894,duck you sucker,action adventure war western
7895,bring me the head of alfredo garcia,crime drama thriller
7896,ride the high country,adventure drama western
7897,ballad of cable hogue the,comedy western
7898,junior bonner,comedy drama western
7899,master of the flying guillotine,action
7901,haunted palace the,horror
7916,gidget,comedy
7917,wild in the streets,drama horror sci fi
7918,indian runner the,drama
7919,drunken angel,drama film noir
7920,desperate living,comedy crime
7924,stray dog,drama film noir thriller
7925,hidden fortress the,action adventure
7926,high and low,crime drama film noir thriller
7932,dark days,documentary
7933,night in casablanca a,comedy
7934,zelig,comedy
7937,silence the,drama
7941,smiles of a summer night,comedy romance
7943,killers the,crime film noir
7944,night of the iguana the,drama thriller
7946,reflections in a golden eye,drama
7947,under the volcano,drama
7948,wise blood,comedy drama
7949,yakuza the,drama
7976,ken park,drama
7979,monterey pop,documentary musical
7980,bridge too far a,action drama war
7981,infernal affairs,crime drama thriller
7982,tale of two sisters a,drama horror mystery thriller
7983,broadway danny rose,comedy
7988,space truckers,comedy sci fi
7990,rock n roll high school,comedy musical
7991,death race,action sci fi
8008,brigadoon,fantasy musical romance
8009,marjorie morningstar,drama
8010,power of one the,drama
8012,kikujiro,comedy drama
8014,spring summer fall winter and spring,drama
8015,phantom tollbooth the,adventure animation children fantasy
8016,getaway the,action crime drama thriller
8019,dark water,drama horror mystery thriller
8025,the thief,drama
8033,how to steal a million,comedy crime romance
8037,non stop,action comedy crime
8039,support your local sheriff,comedy western
8041,passed away,comedy
8042,mean streets,crime drama
8044,i am a fugitive from a chain gang,crime drama film noir
8045,hamburger hill,action drama war
8056,harper,crime drama mystery
8068,sundays and cybele,drama
8093,shiri,action drama romance thriller
8094,bad day at black rock,drama thriller western
8119,crossroads,drama
8123,sammy and rosie get laid,comedy drama
8125,sunrise a song of two humans,drama romance
8126,shock corridor,drama
8128,au revoir les enfants,drama
8130,girl next door the,documentary
8131,pursuit of happiness,comedy romance
8132,gladiator,action drama
8137,wasp woman the,horror sci fi
8142,dead or alive hanzaisha,action crime
8143,lola mont s,drama
8147,charly,drama sci fi
8153,lust for life,drama
8154,dolce vita la,drama
8157,jin roh the wolf brigade,animation fantasy thriller
8158,rush,crime drama
8167,captain blood,action adventure romance
8169,batteries not included,children comedy fantasy sci fi
8183,educating rita,comedy drama
8190,americanization of emily the,comedy drama war
8191,anne of the thousand days,drama
